Datetime;Global_active_power;Sub_metering_1;Sub_metering_2;Sub_metering_3
2010-07-28 07:57:00;1.208;0.0;0.0;18.0
2010-07-28 07:58:00;1.208;0.0;0.0;19.0
2010-07-28 07:59:00;1.208;0.0;0.0;18.0
2010-07-28 08:00:00;1.202;0.0;0.0;18.0
2010-07-28 08:01:00;1.198;0.0;0.0;18.0
2010-07-28 08:02:00;1.198;0.0;0.0;18.0
2010-07-28 08:03:00;1.226;0.0;0.0;18.0
2010-07-28 08:04:00;1.874;0.0;0.0;27.0
2010-07-28 08:05:00;1.932;0.0;0.0;28.0
2010-07-28 08:06:00;1.968;0.0;0.0;30.0
2010-07-28 08:07:00;1.98;0.0;0.0;29.0
2010-07-28 08:08:00;1.994;0.0;0.0;30.0
2010-07-28 08:09:00;1.972;0.0;0.0;30.0
2010-07-28 08:10:00;1.29;0.0;0.0;19.0
2010-07-28 08:11:00;1.29;0.0;0.0;19.0
2010-07-28 08:12:00;1.286;0.0;0.0;18.0
2010-07-28 08:13:00;1.282;0.0;0.0;18.0
2010-07-28 08:14:00;1.242;0.0;0.0;18.0
2010-07-28 08:15:00;1.216;0.0;0.0;18.0
2010-07-28 08:16:00;1.262;0.0;0.0;19.0
2010-07-28 08:17:00;1.318;0.0;0.0;18.0
2010-07-28 08:18:00;1.308;0.0;0.0;18.0
2010-07-28 08:19:00;1.304;0.0;0.0;18.0
2010-07-28 08:20:00;1.298;0.0;0.0;18.0
2010-07-28 08:21:00;1.296;0.0;0.0;18.0
2010-07-28 08:22:00;1.298;0.0;0.0;18.0
2010-07-28 08:23:00;1.29;0.0;0.0;18.0
2010-07-28 08:24:00;1.29;0.0;0.0;18.0
2010-07-28 08:25:00;1.288;0.0;0.0;17.0
2010-07-28 08:26:00;1.29;0.0;0.0;18.0
2010-07-28 08:27:00;1.278;0.0;0.0;18.0
2010-07-28 08:28:00;1.282;0.0;0.0;18.0
2010-07-28 08:29:00;1.28;0.0;0.0;18.0
2010-07-28 08:30:00;1.276;0.0;0.0;17.0
2010-07-28 08:31:00;1.276;0.0;0.0;18.0
2010-07-28 08:32:00;1.278;0.0;0.0;18.0
2010-07-28 08:33:00;1.278;0.0;0.0;18.0
2010-07-28 08:34:00;1.28;0.0;0.0;18.0
2010-07-28 08:35:00;1.28;0.0;0.0;17.0
2010-07-28 08:36:00;1.272;0.0;0.0;18.0
2010-07-28 08:37:00;1.194;0.0;0.0;18.0
2010-07-28 08:38:00;1.198;0.0;0.0;18.0
2010-07-28 08:39:00;1.204;0.0;0.0;18.0
2010-07-28 08:40:00;1.2;0.0;0.0;18.0
2010-07-28 08:41:00;1.198;0.0;0.0;18.0
2010-07-28 08:42:00;1.266;0.0;0.0;18.0
2010-07-28 08:43:00;1.27;0.0;0.0;18.0
2010-07-28 08:44:00;1.27;0.0;0.0;18.0
2010-07-28 08:45:00;1.266;0.0;0.0;18.0
2010-07-28 08:46:00;1.26;0.0;0.0;18.0
2010-07-28 08:47:00;1.258;0.0;0.0;17.0
2010-07-28 08:48:00;1.254;0.0;0.0;18.0
2010-07-28 08:49:00;1.256;0.0;0.0;18.0
2010-07-28 08:50:00;1.25;0.0;0.0;18.0
2010-07-28 08:51:00;1.248;0.0;0.0;17.0
2010-07-28 08:52:00;1.238;0.0;0.0;18.0
2010-07-28 08:53:00;1.178;0.0;0.0;18.0
2010-07-28 08:54:00;1.176;0.0;0.0;17.0
2010-07-28 08:55:00;1.17;0.0;0.0;18.0
2010-07-28 08:56:00;1.188;0.0;0.0;17.0
2010-07-28 08:57:00;1.204;0.0;0.0;19.0
2010-07-28 08:58:00;1.198;0.0;0.0;17.0
2010-07-28 08:59:00;1.198;0.0;0.0;18.0
2010-07-28 09:00:00;1.196;0.0;0.0;18.0
2010-07-28 09:01:00;1.238;0.0;0.0;18.0
2010-07-28 09:02:00;1.428;0.0;0.0;19.0
2010-07-28 09:03:00;1.938;0.0;0.0;29.0
2010-07-28 09:04:00;1.954;0.0;0.0;29.0
2010-07-28 09:05:00;1.986;0.0;0.0;29.0
2010-07-28 09:06:00;1.992;0.0;0.0;29.0
2010-07-28 09:07:00;1.994;0.0;0.0;30.0
2010-07-28 09:08:00;1.682;0.0;0.0;25.0
2010-07-28 09:09:00;1.294;0.0;0.0;18.0
2010-07-28 09:10:00;1.29;0.0;0.0;18.0
2010-07-28 09:11:00;1.286;0.0;0.0;18.0
2010-07-28 09:12:00;1.292;0.0;0.0;18.0
2010-07-28 09:13:00;1.29;0.0;0.0;18.0
2010-07-28 09:14:00;1.322;0.0;0.0;18.0
2010-07-28 09:15:00;1.374;0.0;0.0;18.0
2010-07-28 09:16:00;1.374;0.0;2.0;18.0
2010-07-28 09:17:00;1.378;0.0;1.0;18.0
2010-07-28 09:18:00;1.38;0.0;2.0;18.0
2010-07-28 09:19:00;1.376;0.0;1.0;18.0
2010-07-28 09:20:00;1.416;0.0;2.0;18.0
2010-07-28 09:21:00;1.436;0.0;1.0;18.0
2010-07-28 09:22:00;1.352;0.0;2.0;17.0
2010-07-28 09:23:00;1.342;0.0;1.0;18.0
2010-07-28 09:24:00;1.346;0.0;1.0;18.0
2010-07-28 09:25:00;1.346;0.0;2.0;18.0
2010-07-28 09:26:00;1.342;0.0;1.0;18.0
2010-07-28 09:27:00;1.342;0.0;2.0;17.0
2010-07-28 09:28:00;1.34;0.0;1.0;18.0
2010-07-28 09:29:00;1.338;0.0;1.0;18.0
2010-07-28 09:30:00;1.328;0.0;2.0;18.0
2010-07-28 09:31:00;1.294;0.0;1.0;18.0
2010-07-28 09:32:00;1.264;0.0;1.0;17.0
2010-07-28 09:33:00;1.26;0.0;2.0;18.0
2010-07-28 09:34:00;1.266;0.0;1.0;18.0
2010-07-28 09:35:00;1.272;0.0;1.0;18.0
2010-07-28 09:36:00;1.268;0.0;1.0;18.0
2010-07-28 09:37:00;1.272;0.0;2.0;18.0
2010-07-28 09:38:00;1.266;0.0;1.0;18.0
2010-07-28 09:39:00;1.264;0.0;1.0;17.0
2010-07-28 09:40:00;1.26;0.0;1.0;18.0
2010-07-28 09:41:00;1.262;0.0;2.0;18.0
2010-07-28 09:42:00;1.26;0.0;1.0;18.0
2010-07-28 09:43:00;1.258;0.0;1.0;18.0
2010-07-28 09:44:00;1.268;0.0;1.0;17.0
2010-07-28 09:45:00;1.256;0.0;1.0;19.0
2010-07-28 09:46:00;1.244;0.0;0.0;18.0
2010-07-28 09:47:00;1.326;0.0;0.0;18.0
2010-07-28 09:48:00;1.326;0.0;0.0;19.0
2010-07-28 09:49:00;1.326;0.0;0.0;18.0
2010-07-28 09:50:00;1.32;0.0;0.0;18.0
2010-07-28 09:51:00;1.312;0.0;0.0;18.0
2010-07-28 09:52:00;1.32;0.0;0.0;19.0
2010-07-28 09:53:00;0.33;0.0;0.0;3.0
2010-07-28 09:54:00;0.256;0.0;0.0;1.0
2010-07-28 09:55:00;0.254;0.0;0.0;0.0
2010-07-28 09:56:00;0.252;0.0;0.0;1.0
2010-07-28 09:57:00;0.252;0.0;0.0;1.0
2010-07-28 09:58:00;0.252;0.0;0.0;0.0
2010-07-28 09:59:00;0.318;0.0;0.0;1.0
2010-07-28 10:00:00;0.328;0.0;0.0;0.0
2010-07-28 10:01:00;0.328;0.0;0.0;1.0
2010-07-28 10:02:00;0.326;0.0;0.0;1.0
2010-07-28 10:03:00;0.324;0.0;0.0;0.0
2010-07-28 10:04:00;0.324;0.0;0.0;1.0
2010-07-28 10:05:00;0.964;0.0;0.0;11.0
2010-07-28 10:06:00;0.98;0.0;0.0;11.0
2010-07-28 10:07:00;0.922;0.0;0.0;12.0
2010-07-28 10:08:00;0.934;0.0;0.0;13.0
2010-07-28 10:09:00;0.936;0.0;0.0;12.0
2010-07-28 10:10:00;0.638;0.0;0.0;9.0
2010-07-28 10:11:00;0.154;0.0;0.0;1.0
2010-07-28 10:12:00;0.154;0.0;0.0;1.0
2010-07-28 10:13:00;0.154;0.0;0.0;0.0
2010-07-28 10:14:00;0.154;0.0;0.0;1.0
2010-07-28 10:15:00;0.154;0.0;0.0;1.0
2010-07-28 10:16:00;0.154;0.0;0.0;0.0
2010-07-28 10:17:00;0.154;0.0;0.0;1.0
2010-07-28 10:18:00;0.154;0.0;0.0;1.0
2010-07-28 10:19:00;0.154;0.0;0.0;0.0
2010-07-28 10:20:00;0.152;0.0;0.0;1.0
2010-07-28 10:21:00;0.154;0.0;0.0;0.0
2010-07-28 10:22:00;0.154;0.0;0.0;1.0
2010-07-28 10:23:00;0.152;0.0;0.0;1.0
2010-07-28 10:24:00;0.154;0.0;0.0;0.0
2010-07-28 10:25:00;0.154;0.0;0.0;1.0
2010-07-28 10:26:00;0.154;0.0;0.0;1.0
2010-07-28 10:27:00;0.156;0.0;0.0;0.0
2010-07-28 10:28:00;0.156;0.0;0.0;1.0
2010-07-28 10:29:00;0.154;0.0;0.0;1.0
2010-07-28 10:30:00;0.154;0.0;0.0;0.0
2010-07-28 10:31:00;0.176;0.0;0.0;1.0
2010-07-28 10:32:00;0.264;0.0;0.0;0.0
2010-07-28 10:33:00;0.264;0.0;0.0;1.0
2010-07-28 10:34:00;0.262;0.0;0.0;1.0
2010-07-28 10:35:00;0.26;0.0;0.0;0.0
2010-07-28 10:36:00;0.258;0.0;0.0;1.0
2010-07-28 10:37:00;0.256;0.0;0.0;1.0
2010-07-28 10:38:00;0.334;0.0;0.0;0.0
2010-07-28 10:39:00;0.33;0.0;0.0;1.0
2010-07-28 10:40:00;0.33;0.0;0.0;1.0
2010-07-28 10:41:00;0.326;0.0;0.0;0.0
2010-07-28 10:42:00;0.324;0.0;0.0;1.0
2010-07-28 10:43:00;0.322;0.0;0.0;0.0
2010-07-28 10:44:00;0.32;0.0;0.0;1.0
2010-07-28 10:45:00;0.318;0.0;0.0;1.0
2010-07-28 10:46:00;0.318;0.0;0.0;0.0
2010-07-28 10:47:00;0.318;0.0;0.0;1.0
2010-07-28 10:48:00;0.318;0.0;0.0;1.0
2010-07-28 10:49:00;0.264;0.0;0.0;0.0
2010-07-28 10:50:00;0.248;0.0;0.0;1.0
2010-07-28 10:51:00;0.242;0.0;0.0;1.0
2010-07-28 10:52:00;0.154;0.0;0.0;0.0
2010-07-28 10:53:00;0.152;0.0;0.0;1.0
2010-07-28 10:54:00;0.152;0.0;0.0;0.0
2010-07-28 10:55:00;0.152;0.0;0.0;1.0
2010-07-28 10:56:00;0.152;0.0;0.0;1.0
2010-07-28 10:57:00;0.154;0.0;0.0;0.0
2010-07-28 10:58:00;0.152;0.0;0.0;1.0
2010-07-28 10:59:00;0.152;0.0;0.0;1.0
2010-07-28 11:00:00;0.152;0.0;0.0;0.0
2010-07-28 11:01:00;0.152;0.0;0.0;1.0
2010-07-28 11:02:00;0.152;0.0;0.0;0.0
2010-07-28 11:03:00;0.154;0.0;0.0;1.0
2010-07-28 11:04:00;0.21;0.0;0.0;1.0
2010-07-28 11:05:00;0.244;0.0;1.0;0.0
2010-07-28 11:06:00;0.244;0.0;2.0;1.0
2010-07-28 11:07:00;0.244;0.0;1.0;1.0
2010-07-28 11:08:00;0.556;0.0;2.0;5.0
2010-07-28 11:09:00;0.892;0.0;1.0;11.0
2010-07-28 11:10:00;0.922;0.0;2.0;12.0
2010-07-28 11:11:00;0.946;0.0;1.0;12.0
2010-07-28 11:12:00;0.952;0.0;1.0;13.0
2010-07-28 11:13:00;0.814;0.0;2.0;11.0
2010-07-28 11:14:00;0.24;0.0;1.0;1.0
2010-07-28 11:15:00;0.24;0.0;2.0;0.0
2010-07-28 11:16:00;0.302;0.0;1.0;1.0
2010-07-28 11:17:00;0.424;0.0;1.0;0.0
2010-07-28 11:18:00;0.42;0.0;2.0;1.0
2010-07-28 11:19:00;0.416;0.0;1.0;1.0
2010-07-28 11:20:00;0.414;0.0;2.0;0.0
2010-07-28 11:21:00;0.412;0.0;1.0;1.0
2010-07-28 11:22:00;0.406;0.0;1.0;1.0
2010-07-28 11:23:00;0.404;0.0;2.0;0.0
2010-07-28 11:24:00;0.402;0.0;1.0;1.0
2010-07-28 11:25:00;0.398;0.0;1.0;1.0
2010-07-28 11:26:00;0.398;0.0;1.0;0.0
2010-07-28 11:27:00;0.37;0.0;2.0;1.0
2010-07-28 11:28:00;0.326;0.0;1.0;0.0
2010-07-28 11:29:00;0.326;0.0;1.0;1.0
2010-07-28 11:30:00;0.324;0.0;1.0;1.0
2010-07-28 11:31:00;0.322;0.0;2.0;0.0
2010-07-28 11:32:00;0.322;0.0;1.0;1.0
2010-07-28 11:33:00;0.32;0.0;1.0;1.0
2010-07-28 11:34:00;0.32;0.0;1.0;0.0
2010-07-28 11:35:00;0.29;0.0;1.0;1.0
2010-07-28 11:36:00;0.248;0.0;0.0;1.0
2010-07-28 11:37:00;0.156;0.0;0.0;0.0
2010-07-28 11:38:00;0.154;0.0;0.0;1.0
2010-07-28 11:39:00;0.152;0.0;0.0;0.0
2010-07-28 11:40:00;0.152;0.0;0.0;1.0
2010-07-28 11:41:00;0.154;0.0;0.0;1.0
2010-07-28 11:42:00;0.152;0.0;0.0;0.0
2010-07-28 11:43:00;0.154;0.0;0.0;1.0
2010-07-28 11:44:00;0.154;0.0;0.0;1.0
2010-07-28 11:45:00;0.154;0.0;0.0;0.0
2010-07-28 11:46:00;0.154;0.0;0.0;1.0
2010-07-28 11:47:00;0.154;0.0;0.0;1.0
2010-07-28 11:48:00;0.154;0.0;0.0;0.0
2010-07-28 11:49:00;0.154;0.0;0.0;1.0
2010-07-28 11:50:00;0.154;0.0;0.0;0.0
2010-07-28 11:51:00;0.154;0.0;0.0;1.0
2010-07-28 11:52:00;0.154;0.0;0.0;1.0
2010-07-28 11:53:00;0.154;0.0;0.0;0.0
2010-07-28 11:54:00;0.154;0.0;0.0;1.0
2010-07-28 11:55:00;0.198;0.0;0.0;1.0
2010-07-28 11:56:00;0.234;0.0;0.0;0.0
2010-07-28 11:57:00;0.234;0.0;0.0;1.0
2010-07-28 11:58:00;0.232;0.0;0.0;1.0
2010-07-28 11:59:00;0.232;0.0;0.0;0.0
2010-07-28 12:00:00;0.23;0.0;0.0;1.0
2010-07-28 12:01:00;0.256;0.0;0.0;0.0
2010-07-28 12:02:00;0.336;0.0;0.0;1.0
2010-07-28 12:03:00;0.332;0.0;0.0;1.0
