Datetime;Global_active_power;Sub_metering_1;Sub_metering_2;Sub_metering_3
2010-03-11 08:10:00;1.794;0.0;0.0;18.0
2010-03-11 08:11:00;1.884;0.0;0.0;19.0
2010-03-11 08:12:00;1.896;0.0;0.0;19.0
2010-03-11 08:13:00;1.89;0.0;0.0;18.0
2010-03-11 08:14:00;1.898;0.0;0.0;19.0
2010-03-11 08:15:00;1.73;0.0;0.0;19.0
2010-03-11 08:16:00;1.702;0.0;0.0;18.0
2010-03-11 08:17:00;1.718;0.0;0.0;19.0
2010-03-11 08:18:00;1.714;0.0;0.0;19.0
2010-03-11 08:19:00;1.77;0.0;0.0;19.0
2010-03-11 08:20:00;1.852;0.0;2.0;19.0
2010-03-11 08:21:00;1.846;0.0;1.0;18.0
2010-03-11 08:22:00;1.838;0.0;1.0;19.0
2010-03-11 08:23:00;1.834;0.0;2.0;18.0
2010-03-11 08:24:00;1.844;0.0;1.0;19.0
2010-03-11 08:25:00;2.946;0.0;1.0;18.0
2010-03-11 08:26:00;2.672;0.0;2.0;19.0
2010-03-11 08:27:00;1.968;0.0;1.0;19.0
2010-03-11 08:28:00;1.96;0.0;2.0;19.0
2010-03-11 08:29:00;1.952;0.0;1.0;19.0
2010-03-11 08:30:00;1.934;0.0;1.0;18.0
2010-03-11 08:31:00;1.878;0.0;2.0;19.0
2010-03-11 08:32:00;1.888;0.0;1.0;19.0
2010-03-11 08:33:00;1.892;0.0;2.0;19.0
2010-03-11 08:34:00;1.834;0.0;1.0;19.0
2010-03-11 08:35:00;1.788;0.0;1.0;18.0
2010-03-11 08:36:00;1.778;0.0;2.0;19.0
2010-03-11 08:37:00;1.79;0.0;1.0;19.0
2010-03-11 08:38:00;1.794;0.0;2.0;19.0
2010-03-11 08:39:00;1.794;0.0;1.0;19.0
2010-03-11 08:40:00;1.796;0.0;1.0;19.0
2010-03-11 08:41:00;1.78;0.0;2.0;19.0
2010-03-11 08:42:00;1.762;0.0;1.0;18.0
2010-03-11 08:43:00;1.76;0.0;1.0;19.0
2010-03-11 08:44:00;1.762;0.0;1.0;18.0
2010-03-11 08:45:00;1.768;0.0;2.0;19.0
2010-03-11 08:46:00;1.882;0.0;1.0;19.0
2010-03-11 08:47:00;1.858;0.0;1.0;18.0
2010-03-11 08:48:00;1.854;0.0;1.0;19.0
2010-03-11 08:49:00;1.85;0.0;2.0;18.0
2010-03-11 08:50:00;1.828;0.0;1.0;19.0
2010-03-11 08:51:00;1.834;0.0;1.0;18.0
2010-03-11 08:52:00;1.828;0.0;1.0;18.0
2010-03-11 08:53:00;1.824;0.0;1.0;19.0
2010-03-11 08:54:00;1.832;0.0;2.0;18.0
2010-03-11 08:55:00;1.792;0.0;1.0;19.0
2010-03-11 08:56:00;1.758;0.0;1.0;18.0
2010-03-11 08:57:00;1.756;0.0;1.0;19.0
2010-03-11 08:58:00;1.64;0.0;1.0;19.0
2010-03-11 08:59:00;1.414;0.0;2.0;18.0
2010-03-11 09:00:00;1.422;0.0;1.0;19.0
2010-03-11 09:01:00;1.424;0.0;1.0;19.0
2010-03-11 09:02:00;1.43;0.0;1.0;19.0
2010-03-11 09:03:00;1.444;0.0;1.0;19.0
2010-03-11 09:04:00;1.44;0.0;2.0;19.0
2010-03-11 09:05:00;1.498;0.0;1.0;19.0
2010-03-11 09:06:00;1.536;0.0;1.0;19.0
2010-03-11 09:07:00;1.606;0.0;1.0;19.0
2010-03-11 09:08:00;1.582;0.0;1.0;19.0
2010-03-11 09:09:00;1.586;0.0;1.0;18.0
2010-03-11 09:10:00;1.582;0.0;2.0;19.0
2010-03-11 09:11:00;1.582;0.0;1.0;19.0
2010-03-11 09:12:00;1.576;0.0;1.0;18.0
2010-03-11 09:13:00;1.52;0.0;1.0;19.0
2010-03-11 09:14:00;1.484;0.0;1.0;19.0
2010-03-11 09:15:00;1.486;0.0;2.0;19.0
2010-03-11 09:16:00;1.488;0.0;1.0;18.0
2010-03-11 09:17:00;1.492;0.0;1.0;19.0
2010-03-11 09:18:00;1.42;0.0;1.0;19.0
2010-03-11 09:19:00;1.398;0.0;1.0;18.0
2010-03-11 09:20:00;1.402;0.0;1.0;19.0
2010-03-11 09:21:00;1.398;0.0;2.0;18.0
2010-03-11 09:22:00;1.342;0.0;0.0;19.0
2010-03-11 09:23:00;1.34;0.0;0.0;19.0
2010-03-11 09:24:00;1.342;0.0;0.0;18.0
2010-03-11 09:25:00;1.444;0.0;0.0;19.0
2010-03-11 09:26:00;1.44;0.0;0.0;18.0
2010-03-11 09:27:00;1.446;0.0;0.0;19.0
2010-03-11 09:28:00;1.446;0.0;0.0;19.0
2010-03-11 09:29:00;1.444;0.0;0.0;18.0
2010-03-11 09:30:00;1.42;0.0;0.0;19.0
2010-03-11 09:31:00;1.438;0.0;0.0;19.0
2010-03-11 09:32:00;1.438;0.0;0.0;18.0
2010-03-11 09:33:00;1.356;0.0;0.0;19.0
2010-03-11 09:34:00;1.356;0.0;0.0;19.0
2010-03-11 09:35:00;1.342;0.0;0.0;19.0
2010-03-11 09:36:00;1.334;0.0;0.0;18.0
2010-03-11 09:37:00;1.342;0.0;0.0;19.0
2010-03-11 09:38:00;1.342;0.0;0.0;19.0
2010-03-11 09:39:00;1.332;0.0;0.0;18.0
2010-03-11 09:40:00;1.338;0.0;0.0;19.0
2010-03-11 09:41:00;1.326;0.0;0.0;18.0
2010-03-11 09:42:00;1.328;0.0;0.0;19.0
2010-03-11 09:43:00;1.336;0.0;0.0;18.0
2010-03-11 09:44:00;1.412;0.0;0.0;19.0
2010-03-11 09:45:00;1.44;0.0;0.0;18.0
2010-03-11 09:46:00;1.428;0.0;0.0;19.0
2010-03-11 09:47:00;1.424;0.0;0.0;18.0
2010-03-11 09:48:00;1.44;0.0;0.0;19.0
2010-03-11 09:49:00;1.448;0.0;0.0;19.0
2010-03-11 09:50:00;1.438;0.0;0.0;19.0
2010-03-11 09:51:00;1.446;0.0;0.0;18.0
2010-03-11 09:52:00;1.388;0.0;0.0;19.0
2010-03-11 09:53:00;1.356;0.0;0.0;19.0
2010-03-11 09:54:00;1.346;0.0;0.0;19.0
2010-03-11 09:55:00;1.392;0.0;0.0;19.0
2010-03-11 09:56:00;1.462;0.0;0.0;19.0
2010-03-11 09:57:00;1.542;0.0;0.0;18.0
2010-03-11 09:58:00;1.576;0.0;0.0;19.0
2010-03-11 09:59:00;1.518;0.0;0.0;19.0
2010-03-11 10:00:00;1.45;0.0;0.0;19.0
2010-03-11 10:01:00;1.444;0.0;0.0;18.0
2010-03-11 10:02:00;1.444;0.0;0.0;19.0
2010-03-11 10:03:00;1.472;0.0;0.0;18.0
2010-03-11 10:04:00;1.55;0.0;0.0;19.0
2010-03-11 10:05:00;1.56;0.0;0.0;18.0
2010-03-11 10:06:00;1.524;0.0;0.0;19.0
2010-03-11 10:07:00;1.478;0.0;0.0;19.0
2010-03-11 10:08:00;1.478;0.0;0.0;18.0
2010-03-11 10:09:00;1.474;0.0;0.0;19.0
2010-03-11 10:10:00;1.466;0.0;0.0;18.0
2010-03-11 10:11:00;1.458;0.0;0.0;19.0
2010-03-11 10:12:00;1.38;0.0;0.0;19.0
2010-03-11 10:13:00;1.384;0.0;0.0;19.0
2010-03-11 10:14:00;1.382;0.0;0.0;18.0
2010-03-11 10:15:00;1.37;0.0;0.0;19.0
2010-03-11 10:16:00;1.372;0.0;0.0;18.0
2010-03-11 10:17:00;1.382;0.0;0.0;19.0
2010-03-11 10:18:00;1.382;0.0;0.0;19.0
2010-03-11 10:19:00;1.402;0.0;0.0;18.0
2010-03-11 10:20:00;1.398;0.0;0.0;19.0
2010-03-11 10:21:00;1.384;0.0;0.0;19.0
2010-03-11 10:22:00;1.388;0.0;0.0;19.0
2010-03-11 10:23:00;1.468;0.0;0.0;18.0
2010-03-11 10:24:00;1.476;0.0;0.0;19.0
2010-03-11 10:25:00;1.482;0.0;0.0;19.0
2010-03-11 10:26:00;1.474;0.0;0.0;18.0
2010-03-11 10:27:00;1.472;0.0;0.0;19.0
2010-03-11 10:28:00;1.478;0.0;0.0;19.0
2010-03-11 10:29:00;1.476;0.0;0.0;18.0
2010-03-11 10:30:00;1.474;0.0;0.0;19.0
2010-03-11 10:31:00;1.4;0.0;0.0;19.0
2010-03-11 10:32:00;1.368;0.0;0.0;18.0
2010-03-11 10:33:00;1.382;0.0;0.0;19.0
2010-03-11 10:34:00;1.39;0.0;0.0;18.0
2010-03-11 10:35:00;1.382;0.0;0.0;19.0
2010-03-11 10:36:00;1.378;0.0;0.0;19.0
2010-03-11 10:37:00;1.376;0.0;0.0;18.0
2010-03-11 10:38:00;1.5;0.0;0.0;19.0
2010-03-11 10:39:00;1.558;0.0;0.0;18.0
2010-03-11 10:40:00;1.568;0.0;0.0;19.0
2010-03-11 10:41:00;1.572;0.0;0.0;19.0
2010-03-11 10:42:00;1.618;0.0;0.0;19.0
2010-03-11 10:43:00;1.674;0.0;0.0;18.0
2010-03-11 10:44:00;1.652;0.0;0.0;19.0
2010-03-11 10:45:00;1.642;0.0;0.0;18.0
2010-03-11 10:46:00;1.64;0.0;0.0;19.0
2010-03-11 10:47:00;1.696;0.0;0.0;19.0
2010-03-11 10:48:00;2.078;0.0;0.0;27.0
2010-03-11 10:49:00;2.07;0.0;0.0;27.0
2010-03-11 10:50:00;2.002;0.0;0.0;28.0
2010-03-11 10:51:00;1.696;0.0;0.0;24.0
2010-03-11 10:52:00;1.348;0.0;0.0;19.0
2010-03-11 10:53:00;1.348;0.0;0.0;18.0
2010-03-11 10:54:00;1.368;0.0;0.0;18.0
2010-03-11 10:55:00;1.376;0.0;0.0;19.0
2010-03-11 10:56:00;1.366;0.0;0.0;18.0
2010-03-11 10:57:00;1.368;0.0;0.0;19.0
2010-03-11 10:58:00;1.376;0.0;0.0;19.0
2010-03-11 10:59:00;1.37;0.0;0.0;18.0
2010-03-11 11:00:00;1.38;0.0;0.0;19.0
2010-03-11 11:01:00;1.374;0.0;0.0;18.0
2010-03-11 11:02:00;1.49;0.0;0.0;19.0
2010-03-11 11:03:00;1.484;0.0;0.0;19.0
2010-03-11 11:04:00;1.476;0.0;0.0;18.0
2010-03-11 11:05:00;1.466;0.0;0.0;19.0
2010-03-11 11:06:00;1.464;0.0;0.0;18.0
2010-03-11 11:07:00;1.466;0.0;0.0;19.0
2010-03-11 11:08:00;1.456;0.0;0.0;18.0
2010-03-11 11:09:00;1.454;0.0;0.0;19.0
2010-03-11 11:10:00;1.366;0.0;0.0;18.0
2010-03-11 11:11:00;1.31;0.0;0.0;19.0
2010-03-11 11:12:00;1.308;0.0;0.0;18.0
2010-03-11 11:13:00;1.31;0.0;0.0;18.0
2010-03-11 11:14:00;1.312;0.0;0.0;19.0
2010-03-11 11:15:00;1.31;0.0;0.0;18.0
2010-03-11 11:16:00;1.316;0.0;0.0;19.0
2010-03-11 11:17:00;1.31;0.0;0.0;19.0
2010-03-11 11:18:00;1.312;0.0;0.0;18.0
2010-03-11 11:19:00;1.314;0.0;0.0;19.0
2010-03-11 11:20:00;1.302;0.0;0.0;18.0
2010-03-11 11:21:00;1.364;0.0;0.0;18.0
2010-03-11 11:22:00;1.412;0.0;0.0;19.0
2010-03-11 11:23:00;1.418;0.0;0.0;18.0
2010-03-11 11:24:00;1.424;0.0;0.0;19.0
2010-03-11 11:25:00;1.416;0.0;0.0;19.0
2010-03-11 11:26:00;1.466;0.0;0.0;18.0
2010-03-11 11:27:00;1.488;0.0;0.0;19.0
2010-03-11 11:28:00;1.48;0.0;0.0;19.0
2010-03-11 11:29:00;1.44;0.0;0.0;18.0
2010-03-11 11:30:00;1.394;0.0;0.0;19.0
2010-03-11 11:31:00;1.384;0.0;0.0;18.0
2010-03-11 11:32:00;1.392;0.0;0.0;19.0
2010-03-11 11:33:00;1.384;0.0;0.0;18.0
2010-03-11 11:34:00;1.38;0.0;0.0;19.0
2010-03-11 11:35:00;1.37;0.0;0.0;18.0
2010-03-11 11:36:00;1.37;0.0;0.0;19.0
2010-03-11 11:37:00;1.378;0.0;0.0;18.0
2010-03-11 11:38:00;1.322;0.0;0.0;19.0
2010-03-11 11:39:00;1.312;0.0;0.0;18.0
2010-03-11 11:40:00;1.316;0.0;0.0;18.0
2010-03-11 11:41:00;1.406;0.0;0.0;19.0
2010-03-11 11:42:00;1.4;0.0;0.0;18.0
2010-03-11 11:43:00;1.402;0.0;0.0;18.0
2010-03-11 11:44:00;1.402;0.0;0.0;19.0
2010-03-11 11:45:00;1.394;0.0;0.0;18.0
2010-03-11 11:46:00;1.392;0.0;0.0;18.0
2010-03-11 11:47:00;1.398;0.0;0.0;19.0
2010-03-11 11:48:00;1.392;0.0;0.0;18.0
2010-03-11 11:49:00;1.314;0.0;0.0;19.0
2010-03-11 11:50:00;1.318;0.0;0.0;18.0
2010-03-11 11:51:00;1.32;0.0;0.0;19.0
2010-03-11 11:52:00;1.316;0.0;0.0;19.0
2010-03-11 11:53:00;1.302;0.0;0.0;18.0
2010-03-11 11:54:00;1.306;0.0;0.0;18.0
2010-03-11 11:55:00;1.298;0.0;0.0;19.0
2010-03-11 11:56:00;1.318;0.0;0.0;18.0
2010-03-11 11:57:00;1.308;0.0;0.0;19.0
2010-03-11 11:58:00;1.312;0.0;0.0;18.0
2010-03-11 11:59:00;1.314;0.0;0.0;19.0
2010-03-11 12:00:00;1.412;0.0;0.0;18.0
2010-03-11 12:01:00;1.396;0.0;0.0;18.0
2010-03-11 12:02:00;1.398;0.0;0.0;19.0
2010-03-11 12:03:00;1.404;0.0;0.0;18.0
2010-03-11 12:04:00;1.408;0.0;0.0;19.0
2010-03-11 12:05:00;1.41;0.0;0.0;18.0
2010-03-11 12:06:00;1.394;0.0;0.0;19.0
2010-03-11 12:07:00;1.398;0.0;0.0;18.0
2010-03-11 12:08:00;1.342;0.0;0.0;19.0
2010-03-11 12:09:00;1.316;0.0;0.0;18.0
2010-03-11 12:10:00;1.32;0.0;0.0;19.0
2010-03-11 12:11:00;1.324;0.0;0.0;19.0
2010-03-11 12:12:00;1.316;0.0;0.0;18.0
2010-03-11 12:13:00;1.316;0.0;0.0;19.0
2010-03-11 12:14:00;1.32;0.0;0.0;18.0
2010-03-11 12:15:00;1.352;0.0;0.0;19.0
2010-03-11 12:16:00;1.39;0.0;0.0;19.0
2010-03-11 12:17:00;1.392;0.0;0.0;18.0
2010-03-11 12:18:00;1.39;0.0;0.0;19.0
2010-03-11 12:19:00;1.45;0.0;0.0;18.0
2010-03-11 12:20:00;1.5;0.0;0.0;19.0
2010-03-11 12:21:00;1.484;0.0;0.0;18.0
2010-03-11 12:22:00;1.486;0.0;0.0;19.0
2010-03-11 12:23:00;1.506;0.0;0.0;19.0
2010-03-11 12:24:00;1.498;0.0;0.0;19.0
2010-03-11 12:25:00;1.49;0.0;0.0;18.0
2010-03-11 12:26:00;1.46;0.0;0.0;19.0
2010-03-11 12:27:00;1.382;0.0;0.0;19.0
2010-03-11 12:28:00;1.334;0.0;0.0;18.0
2010-03-11 12:29:00;1.332;0.0;0.0;19.0
2010-03-11 12:30:00;1.338;0.0;0.0;19.0
2010-03-11 12:31:00;1.344;0.0;0.0;19.0
2010-03-11 12:32:00;1.338;0.0;0.0;19.0
2010-03-11 12:33:00;1.346;0.0;0.0;19.0
2010-03-11 12:34:00;1.336;0.0;0.0;19.0
2010-03-11 12:35:00;1.334;0.0;0.0;19.0
2010-03-11 12:36:00;1.338;0.0;0.0;18.0
2010-03-11 12:37:00;1.344;0.0;0.0;19.0
2010-03-11 12:38:00;1.358;0.0;0.0;19.0
2010-03-11 12:39:00;1.448;0.0;0.0;19.0
2010-03-11 12:40:00;1.432;0.0;0.0;19.0
2010-03-11 12:41:00;1.428;0.0;0.0;19.0
2010-03-11 12:42:00;1.426;0.0;0.0;18.0
2010-03-11 12:43:00;1.426;0.0;0.0;19.0
2010-03-11 12:44:00;1.426;0.0;0.0;19.0
2010-03-11 12:45:00;1.426;0.0;0.0;19.0
2010-03-11 12:46:00;1.398;0.0;0.0;18.0
2010-03-11 12:47:00;1.31;0.0;0.0;19.0
2010-03-11 12:48:00;1.308;0.0;0.0;18.0
2010-03-11 12:49:00;1.31;0.0;0.0;19.0
2010-03-11 12:50:00;1.326;0.0;0.0;18.0
2010-03-11 12:51:00;1.336;0.0;0.0;19.0
2010-03-11 12:52:00;1.322;0.0;0.0;19.0
2010-03-11 12:53:00;1.326;0.0;0.0;18.0
2010-03-11 12:54:00;1.326;0.0;0.0;19.0
2010-03-11 12:55:00;1.318;0.0;0.0;19.0
2010-03-11 12:56:00;1.324;0.0;0.0;18.0
2010-03-11 12:57:00;1.326;0.0;0.0;19.0
2010-03-11 12:58:00;1.412;0.0;0.0;19.0
2010-03-11 12:59:00;1.436;0.0;0.0;18.0
2010-03-11 13:00:00;1.424;0.0;0.0;19.0
2010-03-11 13:01:00;1.424;0.0;0.0;19.0
2010-03-11 13:02:00;1.41;0.0;0.0;18.0
2010-03-11 13:03:00;1.442;0.0;0.0;19.0
2010-03-11 13:04:00;1.482;0.0;0.0;18.0
2010-03-11 13:05:00;1.478;0.0;0.0;19.0
2010-03-11 13:06:00;1.416;0.0;0.0;18.0
2010-03-11 13:07:00;1.39;0.0;0.0;19.0
2010-03-11 13:08:00;1.378;0.0;0.0;18.0
2010-03-11 13:09:00;1.376;0.0;0.0;19.0
2010-03-11 13:10:00;1.37;0.0;0.0;18.0
2010-03-11 13:11:00;1.386;0.0;0.0;19.0
2010-03-11 13:12:00;1.392;0.0;0.0;18.0
2010-03-11 13:13:00;1.396;0.0;0.0;19.0
2010-03-11 13:14:00;1.35;0.0;0.0;19.0
2010-03-11 13:15:00;1.326;0.0;0.0;18.0
2010-03-11 13:16:00;1.324;0.0;0.0;19.0
2010-03-11 13:17:00;1.376;0.0;0.0;19.0
2010-03-11 13:18:00;1.438;0.0;0.0;19.0
2010-03-11 13:19:00;1.442;0.0;0.0;18.0
2010-03-11 13:20:00;1.44;0.0;0.0;19.0
2010-03-11 13:21:00;1.43;0.0;0.0;19.0
2010-03-11 13:22:00;1.43;0.0;0.0;19.0
2010-03-11 13:23:00;1.42;0.0;0.0;19.0
2010-03-11 13:24:00;1.414;0.0;0.0;18.0
2010-03-11 13:25:00;1.39;0.0;0.0;19.0
2010-03-11 13:26:00;1.318;0.0;0.0;18.0
2010-03-11 13:27:00;1.316;0.0;0.0;19.0
2010-03-11 13:28:00;1.32;0.0;0.0;19.0
2010-03-11 13:29:00;1.308;0.0;0.0;18.0
2010-03-11 13:30:00;1.314;0.0;0.0;19.0
2010-03-11 13:31:00;1.32;0.0;0.0;18.0
2010-03-11 13:32:00;1.324;0.0;0.0;19.0
2010-03-11 13:33:00;1.338;0.0;0.0;19.0
2010-03-11 13:34:00;1.35;0.0;0.0;18.0
2010-03-11 13:35:00;1.334;0.0;0.0;19.0
2010-03-11 13:36:00;1.324;0.0;0.0;19.0
2010-03-11 13:37:00;1.43;0.0;0.0;19.0
2010-03-11 13:38:00;1.428;0.0;0.0;18.0
2010-03-11 13:39:00;1.43;0.0;0.0;19.0
2010-03-11 13:40:00;1.426;0.0;0.0;19.0
2010-03-11 13:41:00;1.414;0.0;0.0;18.0
2010-03-11 13:42:00;1.41;0.0;0.0;19.0
2010-03-11 13:43:00;1.502;0.0;0.0;19.0
2010-03-11 13:44:00;1.488;0.0;1.0;18.0
2010-03-11 13:45:00;1.41;0.0;2.0;19.0
2010-03-11 13:46:00;1.396;0.0;1.0;18.0
2010-03-11 13:47:00;1.404;0.0;2.0;19.0
2010-03-11 13:48:00;1.41;0.0;1.0;18.0
2010-03-11 13:49:00;1.402;0.0;1.0;19.0
2010-03-11 13:50:00;1.412;0.0;2.0;19.0
2010-03-11 13:51:00;1.422;0.0;1.0;18.0
2010-03-11 13:52:00;1.472;0.0;2.0;19.0
2010-03-11 13:53:00;1.486;0.0;1.0;18.0
2010-03-11 13:54:00;1.492;0.0;1.0;19.0
2010-03-11 13:55:00;1.478;0.0;2.0;19.0
2010-03-11 13:56:00;1.526;0.0;1.0;19.0
2010-03-11 13:57:00;1.578;0.0;2.0;18.0
2010-03-11 13:58:00;1.57;0.0;1.0;19.0
2010-03-11 13:59:00;1.576;0.0;1.0;18.0
2010-03-11 14:00:00;1.566;0.0;2.0;19.0
2010-03-11 14:01:00;1.566;0.0;1.0;19.0
2010-03-11 14:02:00;1.52;0.0;2.0;18.0
2010-03-11 14:03:00;1.504;0.0;1.0;19.0
2010-03-11 14:04:00;1.482;0.0;1.0;19.0
2010-03-11 14:05:00;1.398;0.0;2.0;18.0
2010-03-11 14:06:00;1.402;0.0;1.0;19.0
2010-03-11 14:07:00;1.406;0.0;1.0;19.0
2010-03-11 14:08:00;1.39;0.0;1.0;18.0
2010-03-11 14:09:00;1.398;0.0;2.0;19.0
2010-03-11 14:10:00;1.396;0.0;1.0;19.0
2010-03-11 14:11:00;1.396;0.0;1.0;18.0
2010-03-11 14:12:00;1.412;0.0;1.0;19.0
2010-03-11 14:13:00;1.414;0.0;2.0;19.0
2010-03-11 14:14:00;1.414;0.0;1.0;19.0
2010-03-11 14:15:00;1.416;0.0;1.0;19.0
2010-03-11 14:16:00;1.518;0.0;1.0;19.0
2010-03-11 14:17:00;1.514;0.0;1.0;19.0
2010-03-11 14:18:00;1.514;0.0;2.0;19.0
2010-03-11 14:19:00;1.504;0.0;1.0;18.0
2010-03-11 14:20:00;1.502;0.0;1.0;19.0
2010-03-11 14:21:00;1.494;0.0;1.0;19.0
2010-03-11 14:22:00;1.488;0.0;2.0;19.0
2010-03-11 14:23:00;1.488;0.0;1.0;18.0
2010-03-11 14:24:00;1.404;0.0;1.0;19.0
2010-03-11 14:25:00;1.392;0.0;1.0;18.0
2010-03-11 14:26:00;1.39;0.0;1.0;19.0
2010-03-11 14:27:00;1.392;0.0;1.0;19.0
2010-03-11 14:28:00;1.402;0.0;2.0;19.0
2010-03-11 14:29:00;1.392;0.0;1.0;18.0
2010-03-11 14:30:00;1.396;0.0;1.0;19.0
2010-03-11 14:31:00;1.394;0.0;1.0;19.0
2010-03-11 14:32:00;1.4;0.0;1.0;19.0
2010-03-11 14:33:00;1.414;0.0;2.0;18.0
2010-03-11 14:34:00;1.408;0.0;1.0;19.0
2010-03-11 14:35:00;1.476;0.0;1.0;19.0
2010-03-11 14:36:00;1.516;0.0;1.0;19.0
2010-03-11 14:37:00;1.506;0.0;1.0;19.0
2010-03-11 14:38:00;1.502;0.0;1.0;19.0
2010-03-11 14:39:00;1.514;0.0;2.0;19.0
2010-03-11 14:40:00;1.588;0.0;1.0;19.0
2010-03-11 14:41:00;1.58;0.0;1.0;19.0
2010-03-11 14:42:00;1.58;0.0;1.0;19.0
2010-03-11 14:43:00;1.536;0.0;1.0;19.0
