Datetime;Global_active_power;Sub_metering_1;Sub_metering_2;Sub_metering_3
2009-12-31 21:37:00;2.728;0.0;0.0;18.0
2009-12-31 21:38:00;2.732;0.0;0.0;18.0
2009-12-31 21:39:00;2.798;0.0;0.0;18.0
2009-12-31 21:40:00;2.836;0.0;0.0;18.0
2009-12-31 21:41:00;2.82;0.0;0.0;17.0
2009-12-31 21:42:00;2.82;0.0;0.0;18.0
2009-12-31 21:43:00;2.814;0.0;0.0;18.0
2009-12-31 21:44:00;2.878;0.0;0.0;18.0
2009-12-31 21:45:00;2.872;0.0;2.0;17.0
2009-12-31 21:46:00;2.864;0.0;1.0;18.0
2009-12-31 21:47:00;2.886;0.0;1.0;18.0
2009-12-31 21:48:00;2.886;0.0;2.0;17.0
2009-12-31 21:49:00;2.892;0.0;1.0;18.0
2009-12-31 21:50:00;2.888;0.0;2.0;18.0
2009-12-31 21:51:00;2.882;0.0;1.0;18.0
2009-12-31 21:52:00;2.876;0.0;1.0;17.0
2009-12-31 21:53:00;3.106;0.0;2.0;22.0
2009-12-31 21:54:00;3.328;0.0;1.0;27.0
2009-12-31 21:55:00;3.334;0.0;1.0;27.0
2009-12-31 21:56:00;3.326;0.0;2.0;27.0
2009-12-31 21:57:00;3.068;0.0;1.0;27.0
2009-12-31 21:58:00;3.084;0.0;2.0;28.0
2009-12-31 21:59:00;2.602;0.0;1.0;19.0
2009-12-31 22:00:00;2.494;0.0;1.0;18.0
2009-12-31 22:01:00;2.542;0.0;1.0;18.0
2009-12-31 22:02:00;2.542;0.0;2.0;17.0
2009-12-31 22:03:00;2.62;0.0;1.0;18.0
2009-12-31 22:04:00;2.62;0.0;1.0;18.0
2009-12-31 22:05:00;2.654;0.0;2.0;17.0
2009-12-31 22:06:00;2.476;0.0;1.0;18.0
2009-12-31 22:07:00;2.052;0.0;1.0;18.0
2009-12-31 22:08:00;2.098;0.0;1.0;18.0
2009-12-31 22:09:00;2.044;0.0;2.0;18.0
2009-12-31 22:10:00;2.0;0.0;1.0;18.0
2009-12-31 22:11:00;1.996;0.0;1.0;18.0
2009-12-31 22:12:00;1.934;0.0;1.0;18.0
2009-12-31 22:13:00;1.926;0.0;1.0;17.0
2009-12-31 22:14:00;1.926;0.0;2.0;18.0
2009-12-31 22:15:00;1.948;0.0;1.0;18.0
2009-12-31 22:16:00;1.936;0.0;1.0;18.0
2009-12-31 22:17:00;1.916;0.0;1.0;19.0
2009-12-31 22:18:00;1.908;0.0;1.0;18.0
2009-12-31 22:19:00;1.996;0.0;1.0;18.0
2009-12-31 22:20:00;2.16;0.0;2.0;18.0
2009-12-31 22:21:00;2.134;0.0;1.0;18.0
2009-12-31 22:22:00;2.122;0.0;1.0;18.0
2009-12-31 22:23:00;1.848;0.0;1.0;18.0
2009-12-31 22:24:00;1.844;0.0;1.0;18.0
2009-12-31 22:25:00;1.836;0.0;1.0;18.0
2009-12-31 22:26:00;1.838;0.0;1.0;18.0
2009-12-31 22:27:00;1.876;0.0;0.0;18.0
2009-12-31 22:28:00;2.12;0.0;0.0;18.0
2009-12-31 22:29:00;2.058;0.0;0.0;18.0
2009-12-31 22:30:00;2.064;0.0;0.0;18.0
2009-12-31 22:31:00;2.062;0.0;0.0;17.0
2009-12-31 22:32:00;2.07;0.0;0.0;18.0
2009-12-31 22:33:00;2.082;0.0;0.0;18.0
2009-12-31 22:34:00;2.076;0.0;0.0;18.0
2009-12-31 22:35:00;2.138;0.0;0.0;18.0
2009-12-31 22:36:00;2.146;0.0;0.0;19.0
2009-12-31 22:37:00;2.07;0.0;0.0;18.0
2009-12-31 22:38:00;2.056;0.0;0.0;18.0
2009-12-31 22:39:00;2.048;0.0;0.0;18.0
2009-12-31 22:40:00;2.042;0.0;0.0;18.0
2009-12-31 22:41:00;2.048;0.0;0.0;18.0
2009-12-31 22:42:00;2.046;0.0;0.0;18.0
2009-12-31 22:43:00;2.072;0.0;0.0;18.0
2009-12-31 22:44:00;2.328;0.0;0.0;18.0
2009-12-31 22:45:00;2.398;0.0;0.0;18.0
2009-12-31 22:46:00;2.03;0.0;0.0;18.0
2009-12-31 22:47:00;1.836;0.0;0.0;18.0
2009-12-31 22:48:00;1.98;0.0;0.0;18.0
2009-12-31 22:49:00;2.074;0.0;0.0;18.0
2009-12-31 22:50:00;1.73;0.0;0.0;18.0
2009-12-31 22:51:00;1.648;0.0;0.0;18.0
2009-12-31 22:52:00;1.67;0.0;0.0;19.0
2009-12-31 22:53:00;1.812;0.0;0.0;18.0
2009-12-31 22:54:00;1.858;0.0;0.0;17.0
2009-12-31 22:55:00;1.772;0.0;0.0;19.0
2009-12-31 22:56:00;1.606;0.0;0.0;18.0
2009-12-31 22:57:00;1.608;0.0;0.0;18.0
2009-12-31 22:58:00;1.606;0.0;0.0;18.0
2009-12-31 22:59:00;1.622;0.0;0.0;18.0
2009-12-31 23:00:00;1.644;0.0;0.0;19.0
2009-12-31 23:01:00;1.692;0.0;0.0;18.0
2009-12-31 23:02:00;1.784;0.0;0.0;18.0
2009-12-31 23:03:00;1.792;0.0;0.0;19.0
2009-12-31 23:04:00;1.788;0.0;0.0;18.0
2009-12-31 23:05:00;1.784;0.0;0.0;18.0
2009-12-31 23:06:00;1.78;0.0;0.0;18.0
2009-12-31 23:07:00;1.782;0.0;0.0;18.0
2009-12-31 23:08:00;1.772;0.0;0.0;19.0
2009-12-31 23:09:00;1.778;0.0;0.0;18.0
2009-12-31 23:10:00;1.784;0.0;0.0;18.0
2009-12-31 23:11:00;1.78;0.0;0.0;19.0
2009-12-31 23:12:00;1.782;0.0;0.0;18.0
2009-12-31 23:13:00;1.782;0.0;0.0;18.0
2009-12-31 23:14:00;1.756;0.0;0.0;19.0
2009-12-31 23:15:00;1.714;0.0;0.0;18.0
2009-12-31 23:16:00;1.706;0.0;0.0;18.0
2009-12-31 23:17:00;1.708;0.0;0.0;19.0
2009-12-31 23:18:00;1.7;0.0;0.0;18.0
2009-12-31 23:19:00;1.696;0.0;0.0;18.0
2009-12-31 23:20:00;1.648;0.0;0.0;18.0
2009-12-31 23:21:00;1.62;0.0;0.0;19.0
2009-12-31 23:22:00;1.616;0.0;0.0;18.0
2009-12-31 23:23:00;1.608;0.0;0.0;18.0
2009-12-31 23:24:00;1.604;0.0;0.0;19.0
2009-12-31 23:25:00;1.604;0.0;0.0;18.0
2009-12-31 23:26:00;1.61;0.0;0.0;18.0
2009-12-31 23:27:00;1.614;0.0;0.0;18.0
2009-12-31 23:28:00;1.616;0.0;0.0;18.0
2009-12-31 23:29:00;1.614;0.0;0.0;19.0
2009-12-31 23:30:00;1.61;0.0;0.0;18.0
2009-12-31 23:31:00;1.608;0.0;0.0;18.0
2009-12-31 23:32:00;1.602;0.0;0.0;18.0
2009-12-31 23:33:00;1.612;0.0;0.0;19.0
2009-12-31 23:34:00;1.622;0.0;0.0;18.0
2009-12-31 23:35:00;1.624;0.0;0.0;18.0
2009-12-31 23:36:00;1.628;0.0;0.0;19.0
2009-12-31 23:37:00;1.632;0.0;0.0;18.0
2009-12-31 23:38:00;1.628;0.0;0.0;19.0
2009-12-31 23:39:00;1.63;0.0;0.0;18.0
2009-12-31 23:40:00;1.63;0.0;0.0;19.0
2009-12-31 23:41:00;1.622;0.0;0.0;18.0
2009-12-31 23:42:00;1.622;0.0;0.0;18.0
2009-12-31 23:43:00;1.634;0.0;0.0;19.0
2009-12-31 23:44:00;1.632;0.0;0.0;18.0
2009-12-31 23:45:00;1.618;0.0;0.0;19.0
2009-12-31 23:46:00;1.712;0.0;0.0;18.0
2009-12-31 23:47:00;1.714;0.0;0.0;18.0
2009-12-31 23:48:00;1.712;0.0;0.0;18.0
2009-12-31 23:49:00;1.716;0.0;0.0;19.0
2009-12-31 23:50:00;1.72;0.0;0.0;18.0
2009-12-31 23:51:00;1.722;0.0;0.0;18.0
2009-12-31 23:52:00;1.714;0.0;0.0;19.0
2009-12-31 23:53:00;1.704;0.0;0.0;18.0
2009-12-31 23:54:00;1.704;0.0;0.0;18.0
2009-12-31 23:55:00;1.746;0.0;0.0;18.0
2009-12-31 23:56:00;1.786;0.0;0.0;19.0
2009-12-31 23:57:00;1.784;0.0;0.0;18.0
2009-12-31 23:58:00;1.792;0.0;0.0;18.0
2009-12-31 23:59:00;1.792;0.0;0.0;19.0
2010-01-01 00:00:00;1.79;0.0;0.0;18.0
2010-01-01 00:01:00;1.78;0.0;0.0;18.0
2010-01-01 00:02:00;1.78;0.0;0.0;19.0
2010-01-01 00:03:00;1.746;0.0;0.0;18.0
2010-01-01 00:04:00;1.686;0.0;0.0;18.0
2010-01-01 00:05:00;1.686;0.0;0.0;19.0
2010-01-01 00:06:00;1.68;0.0;0.0;18.0
2010-01-01 00:07:00;1.688;0.0;0.0;18.0
2010-01-01 00:08:00;1.676;0.0;0.0;19.0
2010-01-01 00:09:00;1.624;0.0;0.0;18.0
2010-01-01 00:10:00;1.622;0.0;0.0;19.0
2010-01-01 00:11:00;1.618;0.0;0.0;18.0
2010-01-01 00:12:00;1.612;0.0;0.0;18.0
2010-01-01 00:13:00;1.618;0.0;0.0;18.0
2010-01-01 00:14:00;1.622;0.0;0.0;19.0
2010-01-01 00:15:00;1.622;0.0;0.0;18.0
2010-01-01 00:16:00;1.62;0.0;0.0;18.0
2010-01-01 00:17:00;1.62;0.0;0.0;19.0
2010-01-01 00:18:00;1.622;0.0;0.0;18.0
2010-01-01 00:19:00;1.618;0.0;0.0;18.0
2010-01-01 00:20:00;1.618;0.0;0.0;19.0
2010-01-01 00:21:00;1.626;0.0;0.0;18.0
2010-01-01 00:22:00;1.634;0.0;0.0;19.0
2010-01-01 00:23:00;1.628;0.0;0.0;18.0
2010-01-01 00:24:00;1.616;0.0;0.0;18.0
2010-01-01 00:25:00;1.606;0.0;0.0;19.0
2010-01-01 00:26:00;1.218;0.0;0.0;12.0
2010-01-01 00:27:00;0.554;0.0;0.0;1.0
2010-01-01 00:28:00;0.554;0.0;0.0;0.0
2010-01-01 00:29:00;0.558;0.0;0.0;1.0
2010-01-01 00:30:00;0.664;0.0;0.0;1.0
2010-01-01 00:31:00;0.666;0.0;0.0;0.0
2010-01-01 00:32:00;0.66;0.0;0.0;1.0
2010-01-01 00:33:00;0.662;0.0;0.0;1.0
2010-01-01 00:34:00;0.662;0.0;0.0;0.0
2010-01-01 00:35:00;0.66;0.0;0.0;1.0
2010-01-01 00:36:00;0.658;0.0;0.0;1.0
2010-01-01 00:37:00;0.658;0.0;0.0;0.0
2010-01-01 00:38:00;0.66;0.0;0.0;1.0
2010-01-01 00:39:00;0.66;0.0;0.0;1.0
2010-01-01 00:40:00;0.656;0.0;0.0;0.0
2010-01-01 00:41:00;0.656;0.0;0.0;1.0
2010-01-01 00:42:00;0.654;0.0;0.0;1.0
2010-01-01 00:43:00;0.652;0.0;0.0;0.0
2010-01-01 00:44:00;0.656;0.0;0.0;1.0
2010-01-01 00:45:00;0.654;0.0;0.0;0.0
2010-01-01 00:46:00;0.654;0.0;0.0;1.0
2010-01-01 00:47:00;0.602;0.0;0.0;1.0
2010-01-01 00:48:00;0.56;0.0;0.0;0.0
2010-01-01 00:49:00;0.56;0.0;0.0;1.0
2010-01-01 00:50:00;0.588;0.0;0.0;1.0
2010-01-01 00:51:00;0.636;0.0;0.0;0.0
2010-01-01 00:52:00;0.638;0.0;0.0;1.0
2010-01-01 00:53:00;0.638;0.0;0.0;1.0
2010-01-01 00:54:00;0.638;0.0;0.0;0.0
2010-01-01 00:55:00;0.636;0.0;0.0;1.0
2010-01-01 00:56:00;0.634;0.0;0.0;1.0
2010-01-01 00:57:00;0.63;0.0;0.0;0.0
2010-01-01 00:58:00;0.63;0.0;0.0;1.0
2010-01-01 00:59:00;0.628;0.0;0.0;1.0
2010-01-01 01:00:00;0.628;0.0;0.0;0.0
2010-01-01 01:01:00;0.63;0.0;0.0;1.0
2010-01-01 01:02:00;0.626;0.0;0.0;1.0
2010-01-01 01:03:00;0.562;0.0;0.0;0.0
2010-01-01 01:04:00;0.562;0.0;0.0;1.0
2010-01-01 01:05:00;0.56;0.0;0.0;1.0
2010-01-01 01:06:00;0.564;0.0;0.0;0.0
2010-01-01 01:07:00;0.564;0.0;0.0;1.0
2010-01-01 01:08:00;0.658;0.0;0.0;1.0
2010-01-01 01:09:00;0.644;0.0;2.0;0.0
2010-01-01 01:10:00;0.64;0.0;1.0;1.0
2010-01-01 01:11:00;0.642;0.0;2.0;1.0
2010-01-01 01:12:00;0.644;0.0;1.0;0.0
2010-01-01 01:13:00;0.646;0.0;1.0;1.0
2010-01-01 01:14:00;0.646;0.0;2.0;1.0
2010-01-01 01:15:00;0.76;0.0;1.0;0.0
2010-01-01 01:16:00;0.746;0.0;2.0;1.0
2010-01-01 01:17:00;0.74;0.0;1.0;1.0
2010-01-01 01:18:00;0.738;0.0;1.0;0.0
2010-01-01 01:19:00;0.738;0.0;2.0;1.0
2010-01-01 01:20:00;0.738;0.0;1.0;1.0
2010-01-01 01:21:00;0.734;0.0;2.0;0.0
2010-01-01 01:22:00;0.734;0.0;1.0;1.0
2010-01-01 01:23:00;0.73;0.0;1.0;1.0
2010-01-01 01:24:00;0.726;0.0;2.0;0.0
2010-01-01 01:25:00;0.72;0.0;1.0;1.0
2010-01-01 01:26:00;0.72;0.0;1.0;0.0
2010-01-01 01:27:00;0.72;0.0;1.0;1.0
2010-01-01 01:28:00;0.722;0.0;2.0;1.0
2010-01-01 01:29:00;0.722;0.0;1.0;0.0
2010-01-01 01:30:00;0.724;0.0;1.0;1.0
2010-01-01 01:31:00;0.706;0.0;2.0;1.0
2010-01-01 01:32:00;0.632;0.0;1.0;0.0
2010-01-01 01:33:00;0.63;0.0;1.0;1.0
2010-01-01 01:34:00;0.628;0.0;1.0;1.0
2010-01-01 01:35:00;0.626;0.0;1.0;0.0
2010-01-01 01:36:00;0.628;0.0;2.0;1.0
2010-01-01 01:37:00;0.628;0.0;1.0;1.0
2010-01-01 01:38:00;0.632;0.0;1.0;0.0
2010-01-01 01:39:00;0.63;0.0;1.0;1.0
2010-01-01 01:40:00;0.63;0.0;1.0;1.0
2010-01-01 01:41:00;0.628;0.0;2.0;0.0
2010-01-01 01:42:00;0.628;0.0;1.0;1.0
2010-01-01 01:43:00;0.626;0.0;1.0;1.0
2010-01-01 01:44:00;0.628;0.0;1.0;0.0
2010-01-01 01:45:00;0.634;0.0;1.0;1.0
2010-01-01 01:46:00;0.64;0.0;0.0;1.0
2010-01-01 01:47:00;0.64;0.0;0.0;0.0
2010-01-01 01:48:00;0.634;0.0;0.0;1.0
2010-01-01 01:49:00;0.63;0.0;0.0;1.0
2010-01-01 01:50:00;0.628;0.0;0.0;0.0
2010-01-01 01:51:00;0.624;0.0;0.0;1.0
2010-01-01 01:52:00;0.624;0.0;0.0;0.0
2010-01-01 01:53:00;0.63;0.0;0.0;1.0
2010-01-01 01:54:00;0.634;0.0;0.0;1.0
2010-01-01 01:55:00;0.632;0.0;0.0;0.0
2010-01-01 01:56:00;0.63;0.0;0.0;1.0
2010-01-01 01:57:00;0.568;0.0;0.0;1.0
2010-01-01 01:58:00;0.56;0.0;0.0;0.0
2010-01-01 01:59:00;0.558;0.0;0.0;1.0
2010-01-01 02:00:00;0.68;0.0;0.0;1.0
2010-01-01 02:01:00;0.672;0.0;0.0;0.0
2010-01-01 02:02:00;0.668;0.0;0.0;1.0
2010-01-01 02:03:00;0.666;0.0;0.0;1.0
2010-01-01 02:04:00;0.662;0.0;0.0;0.0
2010-01-01 02:05:00;0.66;0.0;0.0;1.0
2010-01-01 02:06:00;0.662;0.0;0.0;1.0
2010-01-01 02:07:00;0.66;0.0;0.0;0.0
2010-01-01 02:08:00;0.66;0.0;0.0;1.0
2010-01-01 02:09:00;0.662;0.0;0.0;1.0
2010-01-01 02:10:00;0.664;0.0;0.0;0.0
2010-01-01 02:11:00;0.662;0.0;0.0;1.0
2010-01-01 02:12:00;0.664;0.0;0.0;1.0
2010-01-01 02:13:00;0.664;0.0;0.0;0.0
2010-01-01 02:14:00;0.664;0.0;0.0;1.0
2010-01-01 02:15:00;0.664;0.0;0.0;1.0
2010-01-01 02:16:00;0.602;0.0;0.0;0.0
2010-01-01 02:17:00;0.578;0.0;0.0;1.0
2010-01-01 02:18:00;0.578;0.0;0.0;1.0
2010-01-01 02:19:00;0.574;0.0;0.0;0.0
2010-01-01 02:20:00;0.574;0.0;0.0;1.0
2010-01-01 02:21:00;0.572;0.0;0.0;1.0
2010-01-01 02:22:00;0.572;0.0;0.0;0.0
2010-01-01 02:23:00;0.572;0.0;0.0;1.0
2010-01-01 02:24:00;0.572;0.0;0.0;1.0
2010-01-01 02:25:00;0.574;0.0;0.0;0.0
2010-01-01 02:26:00;0.574;0.0;0.0;1.0
2010-01-01 02:27:00;0.572;0.0;0.0;1.0
2010-01-01 02:28:00;0.572;0.0;0.0;1.0
2010-01-01 02:29:00;0.572;0.0;0.0;0.0
2010-01-01 02:30:00;0.572;0.0;0.0;1.0
2010-01-01 02:31:00;0.574;0.0;0.0;1.0
2010-01-01 02:32:00;0.57;0.0;0.0;0.0
2010-01-01 02:33:00;0.57;0.0;0.0;1.0
2010-01-01 02:34:00;0.568;0.0;0.0;1.0
2010-01-01 02:35:00;0.566;0.0;0.0;0.0
2010-01-01 02:36:00;0.568;0.0;0.0;1.0
2010-01-01 02:37:00;0.568;0.0;0.0;1.0
2010-01-01 02:38:00;0.568;0.0;0.0;0.0
2010-01-01 02:39:00;0.602;0.0;0.0;1.0
2010-01-01 02:40:00;0.64;0.0;0.0;1.0
2010-01-01 02:41:00;0.64;0.0;0.0;0.0
2010-01-01 02:42:00;0.64;0.0;0.0;1.0
2010-01-01 02:43:00;0.638;0.0;0.0;1.0
2010-01-01 02:44:00;0.708;0.0;0.0;0.0
2010-01-01 02:45:00;0.748;0.0;0.0;1.0
2010-01-01 02:46:00;0.748;0.0;0.0;1.0
2010-01-01 02:47:00;0.748;0.0;0.0;0.0
2010-01-01 02:48:00;0.744;0.0;0.0;1.0
2010-01-01 02:49:00;0.738;0.0;0.0;1.0
2010-01-01 02:50:00;0.71;0.0;0.0;0.0
2010-01-01 02:51:00;0.664;0.0;0.0;1.0
2010-01-01 02:52:00;0.664;0.0;0.0;1.0
2010-01-01 02:53:00;0.662;0.0;0.0;0.0
2010-01-01 02:54:00;0.664;0.0;0.0;1.0
2010-01-01 02:55:00;0.664;0.0;0.0;1.0
2010-01-01 02:56:00;0.662;0.0;0.0;0.0
2010-01-01 02:57:00;0.658;0.0;0.0;1.0
2010-01-01 02:58:00;0.66;0.0;0.0;1.0
2010-01-01 02:59:00;0.658;0.0;0.0;0.0
2010-01-01 03:00:00;0.63;0.0;0.0;1.0
2010-01-01 03:01:00;0.568;0.0;0.0;1.0
2010-01-01 03:02:00;0.57;0.0;0.0;0.0
2010-01-01 03:03:00;0.572;0.0;0.0;1.0
2010-01-01 03:04:00;0.568;0.0;0.0;1.0
2010-01-01 03:05:00;0.564;0.0;0.0;0.0
2010-01-01 03:06:00;0.564;0.0;0.0;1.0
2010-01-01 03:07:00;0.564;0.0;0.0;1.0
2010-01-01 03:08:00;0.564;0.0;0.0;0.0
2010-01-01 03:09:00;0.566;0.0;0.0;1.0
2010-01-01 03:10:00;0.568;0.0;0.0;1.0
2010-01-01 03:11:00;0.568;0.0;0.0;0.0
2010-01-01 03:12:00;0.566;0.0;0.0;1.0
2010-01-01 03:13:00;0.566;0.0;0.0;1.0
2010-01-01 03:14:00;0.568;0.0;0.0;0.0
2010-01-01 03:15:00;0.568;0.0;0.0;1.0
2010-01-01 03:16:00;0.57;0.0;0.0;1.0
2010-01-01 03:17:00;0.57;0.0;0.0;0.0
2010-01-01 03:18:00;0.568;0.0;0.0;1.0
2010-01-01 03:19:00;0.568;0.0;0.0;1.0
2010-01-01 03:20:00;0.568;0.0;0.0;0.0
2010-01-01 03:21:00;0.566;0.0;0.0;1.0
2010-01-01 03:22:00;0.568;0.0;0.0;1.0
2010-01-01 03:23:00;0.566;0.0;0.0;0.0
2010-01-01 03:24:00;0.57;0.0;0.0;1.0
2010-01-01 03:25:00;0.57;0.0;0.0;1.0
2010-01-01 03:26:00;0.572;0.0;0.0;0.0
2010-01-01 03:27:00;0.572;0.0;0.0;1.0
2010-01-01 03:28:00;0.57;0.0;0.0;1.0
2010-01-01 03:29:00;1.09;0.0;0.0;7.0
2010-01-01 03:30:00;1.244;0.0;0.0;11.0
2010-01-01 03:31:00;1.266;0.0;0.0;10.0
2010-01-01 03:32:00;1.282;0.0;0.0;11.0
2010-01-01 03:33:00;1.028;0.0;0.0;7.0
2010-01-01 03:34:00;0.762;0.0;0.0;1.0
2010-01-01 03:35:00;0.742;0.0;0.0;0.0
2010-01-01 03:36:00;0.74;0.0;0.0;1.0
2010-01-01 03:37:00;0.738;0.0;0.0;1.0
2010-01-01 03:38:00;0.738;0.0;0.0;0.0
2010-01-01 03:39:00;0.738;0.0;0.0;1.0
2010-01-01 03:40:00;0.742;0.0;0.0;1.0
2010-01-01 03:41:00;0.738;0.0;0.0;0.0
2010-01-01 03:42:00;0.742;0.0;0.0;1.0
2010-01-01 03:43:00;0.738;0.0;0.0;1.0
2010-01-01 03:44:00;0.73;0.0;0.0;0.0
2010-01-01 03:45:00;0.622;0.0;0.0;1.0
2010-01-01 03:46:00;0.57;0.0;0.0;1.0
2010-01-01 03:47:00;0.57;0.0;0.0;0.0
2010-01-01 03:48:00;0.57;0.0;0.0;1.0
2010-01-01 03:49:00;0.57;0.0;0.0;1.0
2010-01-01 03:50:00;0.572;0.0;0.0;0.0
2010-01-01 03:51:00;0.574;0.0;0.0;1.0
2010-01-01 03:52:00;0.572;0.0;0.0;1.0
2010-01-01 03:53:00;0.57;0.0;0.0;0.0
2010-01-01 03:54:00;0.566;0.0;0.0;1.0
2010-01-01 03:55:00;0.566;0.0;0.0;1.0
2010-01-01 03:56:00;0.566;0.0;0.0;0.0
2010-01-01 03:57:00;0.566;0.0;0.0;1.0
2010-01-01 03:58:00;0.568;0.0;0.0;1.0
2010-01-01 03:59:00;0.568;0.0;0.0;0.0
2010-01-01 04:00:00;0.568;0.0;0.0;1.0
2010-01-01 04:01:00;0.568;0.0;0.0;1.0
2010-01-01 04:02:00;0.562;0.0;0.0;0.0
2010-01-01 04:03:00;0.556;0.0;0.0;1.0
